@relation house_data

@attribute sizeMeters numeric real
@attribute furnished {yes, no}
@attribute hasLift {yes, no}
@attribute ownerType {individual, estate}
@attribute legalized {me_hipoteke, pa_hipoteke}
@attribute buildingyear numeric
@attribute city {1AliDemi_TreguElektrik, 1Poligrafiku_Autotraktoret_Shkoze, 10Qender–Posta_LidhjaShkrimtareve,10Rr.Durresit_Prokuroria,11Instituti_Kamez_Paskuqan,11Laprake_Spitaliushtarak_Dogana,2Pazariiri_9katshet_Barrikada,2Piramida_ETC_TVSH_Stadiumi,2QytetiStudenti_Sauk,2Rr.eElbasanit_ShkollaBaletit,2TEG_Lunder_Farke_MjullBathore,3Fresku_Linze_Dajt,3Ministriaejashtme_Brryli,3Xhamlliku_Oxhaku_Profarma,4Kinostudio_Porcelan,4Spitali_Allias_Tufine,5Blloku,5KomunaParisit_KristalCenter,5Liqeni_Rr.Kosovareve_PetroNini,5Liqenithate_KopshtiBotanik,5Selite_KodraeDiellit,5StadiumiDinamo_SheshiWillson,5VasilShanto_BllokuVilaveSelite,6Astir_Unazaere_TeodorKeko,6Kombinat_Vaqarr_Ndroq,6PallatimeShigjeta_Delijorgji,6Yzberisht_MistoMame,7BllokuAmbasadave_Inxh.Ndertimit,7Ekspozita_GjykataRrethit,7FushaAviacionit,7MyslymShyri_DrejtoriaPolicise,7Parku_Globe_FabrikaBukes,7Rr.eKavajes_21Dhjetori,8ConcordCenter_5Maji,8Medreseja_TreguIndustrial,8Rr.Bardhyl_SiriKodra_RizaCerova,8Selvia_Rr.eDibres_Gj.Partizani,9DonBosko_JordanMisja,9Qender,9Rr.Fortuzi_MinePeza,9StacioniTrenit_ZoguiZi}
@attribute type {one_plus_one, two_plus_one}
@attribute price numeric


@data
52,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,54000
92,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,one_plus_one,62000
121,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,139000
93,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,one_plus_one,82000
68,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,one_plus_one,60000
94,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,140000
112,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,one_plus_one,88000
48,no,yes,estate,me_hipoteke,2020,6Kombinat_Vaqarr_Ndroq,one_plus_one,36000
105,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,157500
95,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,93000
112,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,137000
90,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,one_plus_one,90000
96,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,80000
162,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,82000
106,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,76000
95,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,107000
66,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,93000
74,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,58000
72,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,one_plus_one,94000
68,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,52000
65,no,yes,estate,me_hipoteke,2020,6PallatimeShigjeta_Delijorgji,one_plus_one,62000
85,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,two_plus_one,93500
58,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,54000
106,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,90100
99,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,59400
70,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,one_plus_one,105000
108,no,yes,estate,me_hipoteke,2020,6PallatimeShigjeta_Delijorgji,two_plus_one,100000
83,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,60000
75,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,64500
58,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,one_plus_one,55000
90,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,140000
71,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,one_plus_one,87000
65,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,one_plus_one,50000
61,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,one_plus_one,55000
118,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,85000
74,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,70000
113,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,96050
90,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,one_plus_one,90000
71,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,54000
98,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,137500
110,no,yes,estate,me_hipoteke,2020,7BllokuAmbasadave_Inxh.Ndertimit,two_plus_one,91300
95,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,93000
98,no,yes,estate,me_hipoteke,2020,7Parku_Globe_FabrikaBukes,two_plus_one,93000
60,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,66000
63,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,66500
112,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,137000
91,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,75730
120,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,82000
105,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,157500
115,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,90100
115,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,90100
90,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,one_plus_one,60000
99,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,59400
58,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,54000
85,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,two_plus_one,93500
56,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,42000
120,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,125000
79,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,106650
86,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,71000
48,no,yes,estate,me_hipoteke,2020,6Kombinat_Vaqarr_Ndroq,one_plus_one,36000
95,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,63000
98,no,yes,estate,me_hipoteke,2020,7Parku_Globe_FabrikaBukes,two_plus_one,93100
112,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,137000
120,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,78000
106,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,70000
95,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,107000
101,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,65000
66,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,43000
66,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,93000
162,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,82000
93,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,58000
91,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,75530
77,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,57750
87,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,52200
108,no,yes,estate,me_hipoteke,2020,6PallatimeShigjeta_Delijorgji,two_plus_one,100000
70,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,one_plus_one,105000
85,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,two_plus_one,93500
110,no,yes,estate,me_hipoteke,2020,7BllokuAmbasadave_Inxh.Ndertimit,two_plus_one,91300
83,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,95000
113,no,yes,estate,me_hipoteke,2020,5Blloku,two_plus_one,170000
56,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,60000
81,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,98000
65,no,yes,estate,me_hipoteke,2020,5StadiumiDinamo_SheshiWillson,one_plus_one,100000
112,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,137000
95,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,two_plus_one,107000
98,no,yes,estate,me_hipoteke,2020,7Parku_Globe_FabrikaBukes,two_plus_one,93100
107,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,115000
162,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,82000
104,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,99000
75,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,82000
118,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,126000
85,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,two_plus_one,93500
118,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,70000
112,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,63000
162,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,82000
118,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,105000
118,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,73000
113,no,yes,estate,me_hipoteke,2020,5Blloku,two_plus_one,170000
56,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,61000
81,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,98000
100,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,87000
76,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,two_plus_one,49900
118,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,122000
88,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,89000
68,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,one_plus_one,75000
108,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,one_plus_one,65000
75,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,58000
80,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,two_plus_one,50000
70,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,one_plus_one,70000
58,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,46000
73,no,yes,estate,me_hipoteke,2020,6Kombinat_Vaqarr_Ndroq,two_plus_one,60000
71,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,64000
74,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,65000
65,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,57000
63,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,70000
110,no,yes,estate,me_hipoteke,2020,7Parku_Globe_FabrikaBukes,one_plus_one,90000
170,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,280000
70,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,49500
96,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,82000
109,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,82000
106,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,106000
70,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,70000
65,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,one_plus_one,55000
80,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,68000
60,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,62000
118,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,149000
109,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,250000
158,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,250000
79,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,60000
73,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,one_plus_one,64000
103,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,78000
115,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,67000
93,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,62000
102,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,119900
78,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,two_plus_one,61000
211,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,one_plus_one,235200
72,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,60000
85,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,one_plus_one,110500
43,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,33000
56,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,42000
85,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,65000
110,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,80000
115,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,72000
105,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,35000
81,no,yes,estate,me_hipoteke,2020,5Blloku,one_plus_one,78000
91,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,one_plus_one,95000
92,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,85000
74,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,one_plus_one,52000
114,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,65000
79,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,70000
129,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,125000
140,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,150000
83,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,83000
78,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,71000
71,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,two_plus_one,53000
71,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,95000
85,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,72000
64,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,75000
107,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,90000
66,no,yes,estate,me_hipoteke,2020,5Blloku,one_plus_one,98000
65,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,69000
85,no,yes,estate,me_hipoteke,2020,9Qender,one_plus_one,74000
95,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,95000
60,no,yes,estate,me_hipoteke,2020,2QytetiStudenti_Sauk,one_plus_one,61000
74,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,56000
62,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,62000
100,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,85000
135,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,135000
79,no,yes,estate,me_hipoteke,2020,9Qender,one_plus_one,105000
94,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,69000
52,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,42000
125,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,78500
88,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,65000
60,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,65000
39,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,38000
92,no,yes,estate,me_hipoteke,2020,11Instituti_Kamez_Paskuqan,two_plus_one,63000
92,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,62000
100,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,138000
75,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,two_plus_one,65000
90,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,one_plus_one,60000
74,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,70000
120,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,78000
107,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,105000
48,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,42000
57,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,one_plus_one,63000
77,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,85250
89,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,93660
190,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,99000
130,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,156000
107,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,85600
61,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,56000
97,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,53000
125,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,144095
75,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,one_plus_one,67000
55,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,42000
154,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,177445
63,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,65000
77,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,85250
118,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,two_plus_one,160000
118,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,70000
80,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,95000
81,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,98000
102,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,one_plus_one,80000
111,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,120000
80,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,52000
70,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,one_plus_one,55000
71,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,45000
95,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,80000
71,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,45000
82,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,one_plus_one,110000
90,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,one_plus_one,98000
107,no,yes,estate,me_hipoteke,2020,5Blloku,two_plus_one,235000
58,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,65000
73,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,73000
134,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,88000
51,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,one_plus_one,60000
56,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,42000
40,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,30000
72,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,one_plus_one,57600
96,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,115200
76,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,two_plus_one,56000
94,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,75000
93,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,one_plus_one,45000
100,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,85000
72,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,one_plus_one,53000
72,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,57000
112,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,94000
112,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,94000
125,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,121000
112,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,44000
78,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,30000
67,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,51000
70,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,53000
117,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,85000
162,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,105000
86,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,two_plus_one,75500
62,no,yes,estate,me_hipoteke,2020,10Rr.Durresit_Prokuroria,one_plus_one,85000
110,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,121000
70,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,60000
80,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,two_plus_one,50000
78,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,79000
121,no,yes,estate,me_hipoteke,2020,10Rr.Durresit_Prokuroria,one_plus_one,121000
116,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,103240
96,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,90000
81,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,one_plus_one,110000
40,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,30000
74,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,one_plus_one,67000
130,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,140000
66,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,59000
53,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,one_plus_one,46500
102,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,two_plus_one,77000
96,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,115000
110,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,159500
145,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,145000
107,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,75000
146,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,220000
74,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,two_plus_one,65000
70,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,40000
92,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,119860
100,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,260000
52,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,50000
134,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,88000
143,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,100000
93,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,120000
77,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,two_plus_one,65000
68,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,55000
120,no,yes,estate,me_hipoteke,2020,6PallatimeShigjeta_Delijorgji,one_plus_one,100000
65,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,45000
132,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,one_plus_one,93000
97,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,48500
68,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,34000
97,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,67000
100,no,yes,estate,me_hipoteke,2020,6PallatimeShigjeta_Delijorgji,two_plus_one,87000
